,stock_code,corp_name,sector,product
97415,008040,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조"
97419,090740,연이비앤티,,
97447,241770,메카로,반도체 제조업,반도체용 전구체 및 히터블록
97448,272110,케이엔제이,반도체 제조업,"Edge Grinder, CVD-SiC Ring"
97449,138360,협진,특수 목적용 기계 제조업,기계제조
97450,211270,AP위성,"항공기,우주선 및 부품 제조업",위성통신 단말기
97451,372170,윤성에프앤씨,특수 목적용 기계 제조업,2차전지용 믹싱시스템
97452,228760,지노믹트리,자연과학 및 공학 연구개발업,암 조기진단 제품
97453,366030,공구우먼,의복 액세서리 제조업,플러스사이즈 여성용 의류 및 잡화
97454,333050,모코엠시스,소프트웨어 개발 및 공급업,"연계솔루션, 보안솔루션, APM솔루션"
97482,012610,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입"
97519,114450,그린생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등
97520,011300,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입"
97521,079970,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform"
97522,044820,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매"
97530,296520,가이아코퍼레이션,생활용품 도매업,"유아용품, 완구, 굿즈"
97542,010120,엘에스일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공"
97572,102460,이연제약,의약품 제조업,"항생제,순환기제"
97573,263540,어스앤에어로스페이스,"항공기,우주선 및 부품 제조업",도어시스템
97574,223310,커머스마이너,상품 종합 도매업,"건강기능식품, 블랙박스, 내비게이션 등"
97578,080010,이상네트웍스,상품 중개업,기업간전자상거래서비스
97579,089530,에이티세미콘,"그외 기타 전문, 과학 및 기술 서비스업",반도체 테스트
97580,091970,나노캠텍,플라스틱제품 제조업,투명전도성관련제품
97581,443250,레뷰코퍼레이션,광고업,"REVU 서비스(컨텐츠마케팅, 로컬, 에이전시)"
97597,355150,코스텍시스,반도체 제조업,RF PKG. Spacer
97605,446750,하나26호스팩,금융 지원 서비스업,기업인수합병
97609,046210,HLB파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업
97614,206400,베노티앤알,실내건축 및 건축마무리 공사업,"웹게임, 모바일게임"
97616,084870,티비에이치글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매"
97624,066910,손오공,기타 전문 도매업,"완구, 게임, 캐릭터수입수수료"
97625,257990,나우코스,기타 화학제품 제조업,"화장품, 동물용의약외품"
97626,099520,ITX-AI,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역"
97627,200580,메디쎄이,의료용 기기 제조업,정형외과용 척추임플란트
97628,115440,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)"
97629,226360,KH 건설,토목 건설업,기업인수합병
97630,239340,줌인터넷,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","줌닷컴, 뉴썸 등"
97631,452980,신한제11호스팩,금융 지원 서비스업,금융서비스(기업인수목적 회사)
97632,427950,하나금융23호기업인수목적,,
97660,192820,코스맥스,기타 화학제품 제조업,화장품
97661,126880,제이엔케이히터,일반 목적용 기계 제조업,"산업용가열로, 수소충전소"
97662,102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라"
97684,339770,교촌에프앤비,음·식료품 및 담배 도매업,치킨 프랜차이즈
97691,057880,피에이치씨,"섬유, 의복, 신발 및 가죽제품 소매업",의료기기
97775,060230,소니드,기타 화학제품 제조업,화학제품 및 전자재료
97801,199800,툴젠,자연과학 및 공학 연구개발업,유전자교정 플랫폼 관련 제품
97802,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매"
97806,268600,셀리버리,자연과학 및 공학 연구개발업,바이오의약품[iCP-Parkin(파킨슨병 치료제)]및 연구용 시약
97808,084180,수성샐바시온,일반 목적용 기계 제조업,전동지게차
97809,035000,HS애드,회사 본부 및 경영 컨설팅 서비스업,지주회사
97881,000210,DL,기초 화학물질 제조업,지주회사
98041,456040,OCI,기초 화학물질 제조업,"폴리실리콘,타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매"
98093,451800,한화리츠,부동산 임대 및 공급업,부동산투자
98094,060240,룽투코리아,소프트웨어 개발 및 공급업,"모바일게임(열혈강호,검과마법)"
98095,127120,디엔에이링크,자연과학 및 공학 연구개발업,"유전체분석(EGIS), 개인유전체분석(DNAGPS)"
98096,149980,하이로닉,의료용 기기 제조업,피부미용 의료기기
98097,064520,테크엘,반도체 제조업,"메모리 카드, 스마트 카드 등"
98098,004450,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출"
98143,263050,유틸렉스,기초 의약물질 및 생물학적 제제 제조업,"면역항암 세포치료제, 면역항암 항체치료제"
98154,060910,프리젠,,
98192,448280,에코아이,기타 전문 서비스업,탄소배출권 및 탄소배출권 관련 컨설팅
98193,105560,KB금융,기타 금융업,-
98213,168330,내츄럴엔도텍,자연과학 및 공학 연구개발업,"백수오 여성호르몬제, 백수오등복합추출물(원료)"
98224,204620,글로벌텍스프리,금융 지원 서비스업,환급창구운영사업
98229,064510,유네코,,
98245,067290,JW신약,의약품 제조업,"매니큐어세트, 손톱깎이"
98246,001060,JW중외제약,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매"
98247,096760,JW홀딩스,기타 금융업,의약품 수출입업
98255,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료
98263,010050,우리종합금융,,
98289,111380,동인기연,"가죽, 가방 및 유사제품 제조업","스포츠용품(등산용가방,골프백),금속압형제품,유아용품 제조,도소매,통신 판매/부동산 임대"
98304,012330,현대모비스,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)"
98305,033290,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","의복, 잡화, 콘덴서"
98307,000060,메리츠화재해상보험,,
98364,009810,플레이그램,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매
98376,340440,세림B&G,플라스틱제품 제조업,기업인수
98398,074610,이엔플러스,일반 목적용 기계 제조업,소방자동차 제조
98399,418550,제이오,"건축기술, 엔지니어링 및 관련 기술 서비스업","탄소나노튜브, 금속탱크 및 유사용기"
98400,089850,유비벨록스,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등"
98401,452670,상상인제4호스팩,금융 지원 서비스업,합병
98402,001470,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조"
98532,003060,에이프로젠바이오로직스,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매"
98533,058530,파나케이아,특수 목적용 기계 제조업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)"
98534,010600,웰바이오텍,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조"
98551,389140,포바이포,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고영화 및 비디오물 제작업
98557,006660,삼성공조,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러) 제조,판매"
98558,263810,상신전자,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)"
98559,320000,윈텍,특수 목적용 기계 제조업,비전검사장비
98562,045970,코아시아,반도체 제조업,LED패키지
98563,196490,디에이테크놀로지,특수 목적용 기계 제조업,2차전지설비
98564,196450,코아시아씨엠,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조
98568,039420,케이엘넷,전기 통신업,EC/EDI
98570,189980,흥국에프엔비,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)"
98583,007640,애큐온저축은행,,
98591,004710,한솔테크닉스,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조"
98632,321820,와이더플래닛,소프트웨어 개발 및 공급업,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼
98633,232830,시큐센,소프트웨어 개발 및 공급업,"디지털 금융 서비스 구축, 모바일 보안솔루션, 생체인증 전자서명"
98639,004490,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매"
98640,003780,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입"
98641,014830,유니드,기초 화학물질 제조업,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매"
98642,446150,유안타제12호스팩,금융 지원 서비스업,기업인수합병
98662,012650,쌍용건설,,
98687,138250,엔에스쇼핑,,
98691,285800,진영,플라스틱제품 제조업,"가구용 ASA플라스틱 시트, 엣지밴드"
98697,450050,하이제8호스팩,금융 지원 서비스업,기업인수합병
98718,099390,브레인즈컴퍼니,소프트웨어 개발 및 공급업,IT 인프라 통합관리 솔루션
98731,084990,헬릭스미스,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발"
98732,039980,리노스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","TRS통신, Kipling Bag외"
98733,426550,아이비케이에스제19호기업인수목적,,
98734,114120,크루셜텍,,
98735,443670,에스피소프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SPLA 라이센스 총판 사업,CLOUD, gDaaS 등"
98745,000800,경남기업,,
98753,049080,기가레인,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비
98754,403490,우듬지팜,"과실, 채소 가공 및 저장 처리업","스테비아 토마토, 대추방울 토마토, 완숙 토마토 등"
98755,065560,녹원씨엔아이,인쇄 및 인쇄관련 산업,전자제품인쇄용 잉크
98756,238500,로보쓰리에이아이앤로보틱스,"그외 기타 전문, 과학 및 기술 서비스업","모듈, 퍼스널 모빌리티기기"
98804,446070,유니드비티플러스,제재 및 목재 가공업,MDF 등
98805,082800,비보존 제약,의약품 제조업,완제의약품제조
98806,088800,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나"
98807,264660,씨앤지하이테크,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치"
98808,290690,소룩스,전구 및 조명장치 제조업,"실내등(형광등, LED등), 실외등, 특수등"
98809,148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조
98810,227610,아우딘퓨쳐스,기타 화학제품 제조업,"기초화장품, 마스크팩 등"
98844,007720,대명소노시즌,상품 종합 도매업,기업소모성자재 구매대행업
98845,003120,일성신약,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매"
98846,300080,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매
98847,311960,에이아이더뉴트리진,기타 식품 제조업,"건강기능식품, AI솔루션, 분자진단키트"
98848,444920,유안타제11호스팩,금융 지원 서비스업,금융 지원 서비스업
98940,003450,케이비증권,,
98956,000220,유유제약,의약품 제조업,"의약품 제조,판매"
98957,009830,한화솔루션,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업"
98958,391710,코닉오토메이션,소프트웨어 개발 및 공급업,금융 지원 서비스(SPAC)
98959,343510,하나금융16호기업인수목적,,
98960,448740,삼성스팩8호,금융 지원 서비스업,기업인수합병
98972,067570,엔브이에이치코리아,자동차 신품 부품 제조업,"헤드라이너, NVH부품"
98973,000880,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고"
98974,241690,유니테크노,자동차 신품 부품 제조업,"자동차 부품, 전기차 부품, 배터리 셀케이스, ESS 배터리 모듈, SBW 및 EPB, EPS 전동화 부품"
98975,192410,휴림네트웍스,통신 및 방송 장비 제조업,"지능형서비스로봇, 기지국안테나, 여행"
98978,457190,이수스페셜티케미컬,기초 화학물질 제조업,석유화학제품 및 정밀화학제품
98987,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매"
98988,065370,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션"
98989,456440,DB금융스팩11호,기타 금융업,기업인수목적
98996,039840,디오,의료용 기기 제조업,자동포장기계
98997,002410,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사"
98998,071840,롯데하이마트,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대"
98999,039830,오로라,전문디자인업,"캐릭터디자인,캐릭터완구 등"
99000,088260,이리츠코크렙,부동산 임대 및 공급업,부동산투자회사
99001,052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)"
99002,361610,SK아이이테크놀로지,일차전지 및 축전지 제조업,2차전지용 습식 분리막 및 폴더블 커버 윈도우
99003,079000,와토스코리아,플라스틱제품 제조업,위생도기용부속(양변기용)
99004,186230,그린플러스,1차 비철금속 제조업,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품"
99005,317830,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇
99006,327260,RF머트리얼즈,전자부품 제조업,"광통신, RF통신용 패키지"
99009,086790,하나금융지주,기타 금융업,기타 금융
99018,037370,EG,기초 화학물질 제조업,"산화철, 대기수처리방지시설, 무역"
99021,115390,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기
99022,064550,바이오니아,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비"
99023,242350,피엔아이컴퍼니,,
99024,366330,신한제7호기업인수목적,,
99025,384470,코어라인소프트,소프트웨어 개발 및 공급업,의료영상 진단보조 솔루션
99082,044480,블레이드 Ent,고무제품 제조업,"콘돔,고무골무,의료용 장갑"
99100,010130,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매"
99101,010140,삼성중공업,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업"
99102,205470,휴마시스,의료용품 및 기타 의약 관련제품 제조업,체외진단키트
99103,034590,인천도시가스,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사
99104,028260,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등"
99105,002790,아모레퍼시픽그룹,기타 화학제품 제조업,지주회사
99106,138930,BNK금융지주,기타 금융업,금융지주회사
99122,170900,동아에스티,의약품 제조업,"스티렌, 자이데나"
99126,033340,좋은사람들,봉제의복 제조업,패션내의
99127,047920,HLB제약,자연과학 및 공학 연구개발업,"씨트리시메티딘정, 로자틴정"
99128,054180,메디콕스,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션
99129,166480,코아스템켐온,의약품 제조업,줄기세포 치료제
99130,299170,더블유에스아이,생활용품 도매업,기업인수합병
99131,210120,빅텐츠,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상 제작, 공급"
99164,299670,에스엠비나,봉제의복 제조업,여성의류
99165,073570,리튬포어스,그외 기타 제품 제조업,"휴대폰액세서리의 제조, 판매"
99166,289170,바이오텐,기타 식품 제조업,"일반식품, 건강기능식품, 보조사료"
99167,009240,한샘,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매"
99168,042600,새로닉스,전자부품 제조업,"광학시트, FFC"
99169,291810,핀텔,소프트웨어 개발 및 공급업,AI 영상 분석 솔루션 및 소프트웨어
99170,001140,국보,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역"
99186,460860,동국제강,1차 철강 제조업,"봉강,형강,후판,냉연강판,칼라강판"
99200,007390,네이처셀,기초 의약물질 및 생물학적 제제 제조업,닥터쥬크르
99204,019590,엠벤처투자,신탁업 및 집합투자업,벤처캐피탈
99205,032980,바이온,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품"
99206,056090,이노시스,의료용 기기 제조업,정형외과용 신체보정용 의료기기
99247,003560,아이에이치큐,"영화, 비디오물, 방송프로그램 제작 및 배급업","매니지먼트, 음반, 드라마 제작, 유료방송, 프로그램 공급, 광고대행"
99248,192250,케이사인,소프트웨어 개발 및 공급업,
99249,269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등"
99250,411080,샌즈랩,소프트웨어 개발 및 공급업,사이버 위협 인텔리전스(CTI)
99251,050540,엠피씨플러스,,
99256,010660,화천기계,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조"
99359,069260,티케이지휴켐스,기타 화학제품 제조업,"화합물,화학제품 제조"
99367,133820,화인베스틸,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)"
99426,240810,원익IPS,특수 목적용 기계 제조업,반도체 제조용 기계
99490,086960,MDS테크,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어"
99508,000360,삼환기업,,
99520,032750,삼진,통신 및 방송 장비 제조업,리모컨
99596,082740,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진"
99607,051780,큐로홀딩스,음·식료품 및 담배 소매업,"DTIS, Probe Card, H.F PCB"
99608,040350,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템"
99609,396270,넥스트칩,반도체 제조업,"차량 및 자율주행차용 비메모리 반도체(ISP, AHD, ADAS/AD)"
99610,372290,하나머스트7호기업인수목적,,
99611,452430,사피엔반도체,반도체 제조업,Micro/Mini-LED Display Driver IC
99624,216080,제테마,의료용품 및 기타 의약 관련제품 제조업,"히알루론산 필러(조직수복용생체재료), 피부과용 레이저 의료기기, 리프팅실 등"
99639,013580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사"
99640,005670,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등"
99678,007570,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입"
99679,448730,삼성FN리츠,부동산 임대 및 공급업,대치타워 및 에스원빌딩
99682,086460,큐러블,자연과학 및 공학 연구개발업,유전체 분석 서비스
99706,214870,뉴지랩파마,기계장비 및 관련 물품 도매업,CCTV 카메라
99707,034300,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역"
99725,235980,메드팩토,자연과학 및 공학 연구개발업,항암제 신약개발
99776,417010,나노팀,일반 목적용 기계 제조업,전기차용 방열제품
99801,023800,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조"
99802,036630,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기
99803,002840,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조"
99804,053280,예스24,무점포 소매업,"도서,음반/DVD,화장품"
99805,102940,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업,"항균제, 수처리제, 원료의약 등"
99806,033530,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조"
99807,234100,폴라리스세원,자동차 신품 부품 제조업,자동차 공조장치 부품
99808,035510,신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권"
99809,189860,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사"
99810,138490,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱
99811,144510,지씨셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행"
99812,060980,HL홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업
99813,218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터
99814,051900,LG생활건강,기타 화학제품 제조업,"화장품,생활용품 제조,도매"
99815,058650,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대
99853,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비
99854,226440,한송네오텍,특수 목적용 기계 제조업,OLED FMM 인장기
99898,053350,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션
99899,072770,율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼
99900,217480,에스디생명공학,기타 화학제품 제조업,"마스크팩, 기초화장품"
99911,245030,스페이스솔루션,,
99960,199730,바이오인프라,자연과학 및 공학 연구개발업,"생동성시험, 검체 분석"
99961,120110,코오롱인더,화학섬유 제조업,"산업자재, 화학, 필름"
99962,326030,에스케이바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발
99963,287410,제이시스메디칼,의료용 기기 제조업,미용의료기기
99964,309960,LB인베스트먼트,기타 금융업,중소기업 창업투자
99965,285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신"
99966,343090,HLB사이언스,의료용품 및 기타 의약 관련제품 제조업,"패혈증 치료제, 면역항암제 전달기술 등"
100105,317860,노드메이슨,기타 화학제품 제조업,헉슬리/Huxley 화장품(스킨케어 스페셜/스킨케어베이직)
100115,308700,테크엔,전구 및 조명장치 제조업,LED조명장치
100116,389020,자람테크놀로지,반도체 제조업,"XGSPON, 기가와이어, 광트랜시버 등"
100126,317770,엑스페릭스,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션"
100127,367340,디비금융제8호기업인수목적,,
100131,070590,한솔인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷
100141,096530,씨젠,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품"
100167,137400,피엔티,특수 목적용 기계 제조업,2차전지 및 전자소재용 Roll-to-Roll 장비
100200,433530,키움제7호스팩,금융 지원 서비스업,기업 인수합병
100212,035600,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스
100213,000500,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입"
100214,046440,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스
100215,004840,DRB동일,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매"
100216,014790,HL D&I,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대"
100217,318000,KBG,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)"
100218,031430,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매"
100219,256630,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품
100220,055550,신한지주,기타 금융업,금융지주회사
100221,158430,아톤,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발"
100222,119850,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비"
100223,222040,코스맥스엔비티,기타 식품 제조업,건강기능식품
100224,150840,인트로메딕,의료용 기기 제조업,"캡슐내시경, 일회용 연성내시경"
100225,318020,포인트모바일,컴퓨터 및 주변장치 제조업,산업용 PDA
100226,222080,씨아이에스,특수 목적용 기계 제조업,2차전지 제조설비
100227,290550,디케이티,전자부품 제조업,스마트폰용 FPCA
100228,267980,매일유업,낙농제품 및 식용빙과류 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)"
100229,294090,이오플로우,의료용 기기 제조업,웨어러블 인슐린펌프
100230,333620,엔시스,기타 전기장비 제조업,2차전지 머신비전 검사장비
100231,950200,소마젠,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)"
100232,353810,이지바이오,동물용 사료 및 조제식품 제조업,"자돈사료, 사료첨가제"
100293,377460,위니아에이드,상품 종합 도매업,"전자제품 소매, 물류주선, 서비스대행"
100294,388790,라이콤,통신 및 방송 장비 제조업,"제조업(광증폭기, 광송수신기, 광섬유레이저 외)"
100300,003280,흥아해운,해상 운송업,외항화물운송업(케미컬탱커)
100305,206950,볼빅,운동 및 경기용구 제조업,골프공
100314,323230,엠에프엠코리아,편조의복 제조업,"남성,여성,남아,여아용 면의류"
100317,011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조"
100318,137080,나래나노텍,특수 목적용 기계 제조업,"디스플레이 장비 (포토, 코팅, 모듈 장비)"
100319,417200,LS머트리얼즈,전자부품 제조업,울트라커패시터(셀 및 모듈)
100344,043290,케이맥,,
100353,321550,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제"
100366,011070,LG이노텍,전자부품 제조업,기타 전자부품 제조업
100367,064090,웨스트라이즈,상품 종합 도매업,"Jayjun, Nerdy 외"
100368,406820,뷰티스킨,기타 화학제품 제조업,"화장품 제조, 브랜드, 유통 사업"
100372,008290,원풍물산,봉제의복 제조업,남성용신사복
100373,215790,이노인스트루먼트,통신 및 방송 장비 제조업,기업 인수 합병
100374,172670,에이엘티,반도체 제조업,반도체 테스트 및 패키징(반도체 후공정)
100375,450940,유안타제14호스팩,금융 지원 서비스업,금융 지원 서비스
100376,388870,파로스아이바이오,자연과학 및 공학 연구개발업,PHI-101 급성골수성백혈병 치료제 및 재발성난소암 치료제
100390,450410,엔에이치기업인수목적28호,,
100391,109670,씨싸이트,봉제의복 제조업,니트류 OEM
100400,018290,브이티,기타 화학제품 제조업,"화장품, 라미네이팅필름, 라미네이팅기계"
100401,217880,틸론,소프트웨어 개발 및 공급업,"가상화 솔루션(D,A,V,E,I,T Solution) 및  ecloud.com"
100402,054220,비츠로시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템"
100403,106080,하이소닉,전자부품 제조업,휴대폰 카메라용 Auto Focus Actuator
100404,078650,지나인제약,,
100405,455910,SK증권제9호스팩,금융 지원 서비스업,기업인수목적회사
100425,226950,올릭스,자연과학 및 공학 연구개발업,siRNA 신약 개발
100449,065440,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급
100452,013030,하이록코리아,1차 철강 제조업,관이음쇠
100465,063160,종근당바이오,의약품 제조업,"의약품,원료의약품 제조"
100466,089860,롯데렌탈,운송장비 임대업,"렌터카, 카셰어링(그린카), 중고차매매, 일반렌탈(측정기,OA, 리프트 등)"
100467,178920,PI첨단소재,플라스틱제품 제조업,PI(Polyimide)제품
100468,271940,일진하이솔루스,그외 기타 운송장비 제조업,"수소승용용기, 매연저감장치 등"
100469,238170,엔에스엠,합성고무 및 플라스틱 물질 제조업,전도성 고분자 코팅 대전방지 필름
